FECHA,ATM,AGU,LDO,MIR,CEN,OBL,PIN,TLA,SFE,VAL
2018-02-01,945.5555555555559,884.2619047619049,734.2291666666655,995.3067765567753,687.6428571428578,998.1428571428562,635.8214285714287,1026.2321428571445,1169.2500000000005,1242.9702380952378
2018-02-02,897.1750000000005,964.0416666666667,743.9999999999986,886.9972527472514,371.9285714285718,1034.261904761904,717.8035714285714,1080.5238095238112,1177.3333333333337,1241.9166666666665
2018-02-03,895.7395833333339,1020.6250000000001,744.5937499999983,923.8127289377276,260.01298701298725,1051.3630952380945,760.327380952381,1150.2440476190495,1243.4940476190482,1232.863095238095
2018-02-04,900.6527777777786,1025.3928571428573,712.6805555555532,873.7115384615371,260.01298701298725,1059.7559523809516,837.7976190476189,1191.797619047621,1307.869047619048,1142.2321428571427
2018-02-05,969.1250000000014,1023.5833333333335,752.8749999999964,865.6996336996323,340.8097402597404,1056.666666666666,812.8749999999999,1233.0178571428594,1304.5000000000005,1073.1309523809523
2018-02-06,907.1250000000031,1020.9702380952383,774.5416666666595,827.0984432234417,472.5477922077923,1042.9107142857138,784.3084415584415,1296.2559523809548,1316.3214285714291,1007.720238095238
2018-02-07,,1025.6309523809525,,931.7948717948705,549.0525541125543,1036.1011904761897,823.5286796536795,1357.4583333333358,1389.1547619047624,905.2857142857141
2018-02-08,,966.6369047619052,,811.833333333332,557.1549062049063,872.714285714285,721.5167748917748,1191.7500000000023,1342.1193064182198,822.2321428571427
2018-02-09,,931.5119047619052,,820.5654761904749,669.9664141414142,823.7023809523802,664.1179653679652,1131.4047619047642,1320.0300207039343,823.4285714285711
2018-02-10,,853.196428571429,,730.9047619047606,755.0194444444446,779.1607142857135,621.3739177489176,1041.2202380952403,1239.387163561077,764.9166666666664
2018-02-11,,845.3392857142861,,772.8690476190465,829.1416666666667,836.4821428571422,630.832251082251,1066.011904761907,1187.8097826086962,742.4880952380948
2018-02-12,,839.1428571428576,,725.5714285714273,863.6845238095237,834.5357142857138,747.7905844155844,1277.4523809523832,1201.5597826086964,712.2321428571425
2018-02-13,,884.636904761905,,760.0238095238083,864.7321428571429,833.9285714285706,841.0297619047616,1355.1071428571452,1235.4591332580471,672.3809523809521
2018-02-14,,857.4285714285718,,687.2321428571416,837.4166666666666,836.7023809523803,827.9464285714283,1324.4583333333355,1154.19127611519,621.9523809523805
