date, pm25, pm10, o3, no2, so2, co
2020/3/24, 71, 42, , , , 
2020/3/25, 57, 44, , , , 
2020/3/26, 69, 44, , , , 
2020/3/27, 74, 50, , , , 
2020/3/28, 66, 48, , , , 
2020/3/29, 59, 34, , , , 
2020/3/30, 57, 50, , , , 
2020/3/31, 84, 41, , , , 
2020/4/1, 53, 29, , , , 
2020/2/2, 78, 74, , , , 
2020/2/3, 105, 72, , , , 
2020/2/4, 101, 68, , , , 
2020/2/5, 65, 67, , , , 
2020/2/6, 55, 84, , , , 
2020/2/7, 49, , , , , 
2020/2/9, 48, 25, , , , 
2020/2/10, 59, 52, , , , 
2020/2/11, 75, 43, , , , 
2020/2/12, 57, 43, , , , 
2020/2/13, 69, 42, , , , 
2020/2/14, 56, 30, , , , 
2020/2/15, 58, 50, , , , 
2020/2/16, 86, 56, , , , 
2020/2/17, 97, 61, , , , 
2020/2/18, 79, 57, , , , 
2020/2/19, 72, 16, , , , 
2020/2/20, 34, 9, , , , 
2020/2/21, 25, 16, , , , 
2020/2/22, 36, 21, , , , 
2020/2/23, 46, 43, , , , 
2020/2/24, 69, 61, , , , 
2020/2/25, 78, 48, , , , 
2020/2/26, 44, 34, , , , 
2020/2/27, 24, 38, , , , 
2020/2/28, 37, 57, , , , 
2020/2/29, 63, 49, , , , 
2020/3/1, 56, 36, , , , 
2020/1/2, 91, 37, , , , 
2020/1/3, 47, 78, , , , 
2020/1/4, 28, 61, , , , 
2020/1/5, 46, , , , , 
2020/1/7, 21, 45, , , , 
2020/1/8, 7, 38, , , , 
2020/1/9, 10, 76, , , , 
2020/1/10, 26, 117, , , , 
2020/1/11, 37, 55, , , , 
2020/1/12, 8, 72, , , , 
2020/1/13, 22, 142, , , , 
2020/1/14, 34, 147, , , , 
2020/1/15, 43, 128, , , , 
2020/1/16, 48, 54, , , , 
2020/1/17, 21, 25, , , , 
2020/1/18, 13, 35, , , , 
2020/1/19, 19, 22, , , , 
2020/1/20, 8, 25, , , , 
2020/1/21, 6, 26, , , , 
2020/1/22, 8, 78, , , , 
2020/1/23, 22, 104, , , , 
2020/1/24, 22, 67, , , , 
2020/1/25, 14, 75, , , , 
2020/1/26, 27, 77, , , , 
2020/1/27, 20, 106, , , , 
2020/1/28, 14, 82, , , , 
2020/1/29, 11, 71, , , , 
2020/1/30, 9, 43, , , , 
2020/1/31, 14, 54, , , , 
2020/2/1, 24, 57, , , , 
